id,amount_requested,amount_funded_by_investor,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,open_credit_lines,revolving_credit_balance,inquiries_in_last_six_mths,employment_length
8628,15000,14825,0.13,36,other,0.17,MORTGAGE,6691.67,14,14488,3,3
46021,1000,1000,0.11,36,debt_consolidation,0.09,RENT,1100,5,1314,0,2
33641,18000,17975,0.12,36,debt_consolidation,0.1,RENT,3540,8,14960,0,1
93511,5000,5000,0.16,36,debt_consolidation,0.18,RENT,4583.33,4,4164,2,7
15634,6000,5956.31,0.1,36,debt_consolidation,0.18,MORTGAGE,4980,10,15280,1,n/a
22510,2500,2500,0.1,36,debt_consolidation,0.24,RENT,2000,10,1523,0,2
80484,6000,6000,0.1,36,home_improvement,0.07,MORTGAGE,2333.33,6,440,3,8
325,7000,5525,0.08,36,debt_consolidation,0.1,RENT,4158,13,6634,0,8
23743,4200,4200,0.13,36,major_purchase,0.14,MORTGAGE,6500,14,23653,1,10
59901,12500,12500,0.14,36,debt_consolidation,0.22,OWN,2083.33,9,11967,0,6
10326,15400,9458.33,0.16,60,house,0.15,RENT,6500,11,9989,1,4
92989,30000,30000,0.18,36,other,0.09,RENT,10192,12,24188,0,1
98277,20700,20700,0.16,60,debt_consolidation,0.33,RENT,6250,20,22277,1,7
54017,7000,7000,0.13,36,medical,0.22,MORTGAGE,5833.33,7,28985,1,5
45793,8000,8000,0.08,36,medical,0.09,RENT,3166.67,4,680,0,6
53635,18000,18000,0.21,60,credit_card,0.12,RENT,9051.83,5,32394,2,4
34440,12000,12000,0.07,36,debt_consolidation,0.05,MORTGAGE,7083.33,9,6578,1,10
43487,5500,5500,0.13,36,credit_card,0.19,RENT,1800,6,12567,0,4
25993,18000,17975,0.11,60,debt_consolidation,0.15,RENT,5666.67,12,1372,0,2
37383,5400,5400,0.16,36,medical,0.2,RENT,2666.67,9,11114,1,1
74054,18000,18000,0.12,60,debt_consolidation,0.19,MORTGAGE,7583.33,14,26622,0,3
49539,3000,3000,0.11,36,other,0.16,RENT,2000,5,1750,1,2
61152,21000,21000,0.08,36,debt_consolidation,0.07,MORTGAGE,5333.33,7,19178,0,7
61151,8000,8000,0.18,36,credit_card,0.35,RENT,3291.67,26,18518,0,2
103989,1750,1750,0.08,36,debt_consolidation,0.23,MORTGAGE,2000,13,13826,5,10
988,7500,214.02,0.08,36,other,0.07,MORTGAGE,3750,14,9409,1,7
47060,9500,9500,0.15,36,debt_consolidation,0.09,RENT,5416.67,4,7831,0,1
71136,14500,14500,0.14,36,debt_consolidation,0.28,MORTGAGE,6250,9,46129,0,10
58346,4800,4800,0.2,36,debt_consolidation,0.2,MORTGAGE,2500,4,21514,1,n/a
30210,3800,3800,0.07,36,credit_card,0.03,RENT,3583.33,9,3766,0,4
101065,20675,20675,0.17,60,debt_consolidation,0.13,RENT,3916.67,5,2449,0,1
101515,3500,225,0.1,36,other,0.1,RENT,15000,4,1275,4,1
101340,27050,27050,0.19,60,debt_consolidation,0.13,MORTGAGE,5083.33,8,15793,0,6
7167,8000,7850,0.15,36,debt_consolidation,0.16,MORTGAGE,6416.67,8,25573,3,6
39602,5300,5300,0.15,36,credit_card,0.25,RENT,2500,11,7855,2,1
85090,5000,5000,0.08,36,debt_consolidation,0.13,OWN,6666.67,18,9597,2,3
90356,15500,15500,0.09,36,home_improvement,0.16,RENT,9000,8,4097,4,10
26354,11200,11200,0.08,36,debt_consolidation,0.13,MORTGAGE,8500,9,5439,1,3
100217,16000,16000,0.24,60,credit_card,0.27,RENT,5416.67,18,24610,3,1
83773,21850,21850,0.16,36,credit_card,0.26,RENT,10000,20,43173,1,4
46350,2400,2375,0.09,36,debt_consolidation,0.11,RENT,2333.33,8,2075,0,4
23644,2700,2700,0.06,36,debt_consolidation,0.2,MORTGAGE,3958.33,14,13159,1,8
33138,30100,30100,0.19,60,home_improvement,0.03,MORTGAGE,8333.33,15,3737,3,6
60512,20000,20000,0.14,60,debt_consolidation,0.16,RENT,7083.33,8,17270,0,5
48836,6000,6000,0.07,36,house,0.16,RENT,4166.67,5,79,0,1
45033,2000,2000,0.15,36,debt_consolidation,0.17,OWN,2083.33,5,2566,1,5
1269,3200,766.09,0.13,36,other,0.15,RENT,2824,6,3318,1,7
29200,18000,17950,0.13,60,debt_consolidation,0.28,MORTGAGE,13333.33,23,39592,0,1
33736,15000,15000,0.15,36,small_business,0.08,RENT,15416.67,17,8962,1,6
24516,5000,5000,0.12,60,major_purchase,0.15,RENT,4167,10,3489,3,2
53112,7500,7500,0.14,36,credit_card,0.16,RENT,4833.33,8,3908,2,5
57593,16000,16000,0.18,36,debt_consolidation,0.06,RENT,7415.83,10,21686,3,10
37095,20000,20000,0.08,36,small_business,0.21,MORTGAGE,5000,6,6264,1,7
89600,24000,24000,0.16,60,debt_consolidation,0.17,MORTGAGE,7500,10,24126,0,7
14080,25000,24925,0.16,36,credit_card,0.18,RENT,7983.33,14,28330,0,2
39481,3000,3000,0.06,36,other,0.06,RENT,4166.67,7,9616,0,5
6717,8000,7875,0.11,36,other,0.15,OWN,3833.33,4,13415,0,6
27671,13000,13000,0.11,60,home_improvement,0.22,MORTGAGE,6517,14,4663,0,3
55501,8000,8000,0.06,36,debt_consolidation,0.05,MORTGAGE,3500,9,6737,0,10
56361,10000,10000,0.12,36,home_improvement,0.31,MORTGAGE,5000,16,18921,0,6
5166,20000,19925,0.13,36,other,0.04,MORTGAGE,5200,3,9231,0,7
87150,21700,21700,0.15,36,credit_card,0.14,MORTGAGE,5147.17,6,8795,2,n/a
29016,2500,2500,0.12,36,debt_consolidation,0.1,RENT,6250,10,11131,3,10
103215,10000,9869.17,0.15,36,debt_consolidation,0.18,RENT,3750,16,7201,4,4
43612,17000,17000,0.08,36,car,0.27,RENT,3083.33,12,16756,0,10
38534,10000,10000,0.07,36,debt_consolidation,0.24,RENT,3750,9,1623,0,2
46458,14100,14100,0.19,36,debt_consolidation,0.23,OWN,3000,7,12114,1,10
99787,26500,26500,0.2,60,credit_card,0.3,MORTGAGE,5000,14,10350,0,5
87571,12000,12000,0.12,36,debt_consolidation,0.1,MORTGAGE,11166.67,11,19643,1,3
102444,2200,212,0.14,36,credit_card,0.1,RENT,3333.33,10,11606,1,3
67421,7200,7200,0.08,36,car,0.08,RENT,8333.33,12,25430,0,6
1076,6500,1196.59,0.08,36,debt_consolidation,0.05,MORTGAGE,3333,9,9830,5,10
75473,19750,19750,0.17,60,debt_consolidation,0.13,MORTGAGE,6737.5,14,19070,3,4
22134,21000,20975,0.15,60,debt_consolidation,0.1,RENT,3476.8,10,0,1,4
46017,3500,3500,0.16,36,debt_consolidation,0.13,MORTGAGE,18333.33,8,11107,2,7
26369,2650,2650,0.07,36,debt_consolidation,0.21,OWN,1482.92,15,1808,2,4
52860,15000,15000,0.13,36,credit_card,0.19,OWN,5000,10,16618,0,10
101246,4800,4800,0.14,36,credit_card,0.19,MORTGAGE,5833.33,13,29287,1,5
53054,12000,12000,0.18,36,debt_consolidation,0.17,MORTGAGE,3666.67,10,7393,0,7
66184,6000,6000,0.07,36,debt_consolidation,0.04,MORTGAGE,5000,5,4242,0,1
34351,12000,12000,0.08,60,debt_consolidation,0.02,MORTGAGE,6666.67,6,3364,0,6
68999,1550,1550,0.12,36,other,0.11,RENT,5083.33,9,5755,0,6
91334,35000,35000,0.15,36,debt_consolidation,0.2,MORTGAGE,7500,11,29953,2,1
7183,3000,3000,0.07,36,debt_consolidation,0.13,RENT,4916.67,8,3210,0,5
9928,15000,14775,0.1,36,credit_card,0.06,MORTGAGE,9166.67,13,14887,0,5
90912,14400,14400,0.18,36,credit_card,0.33,RENT,5166.67,14,11089,2,4
7565,12000,12000,0.1,36,educational,0.05,MORTGAGE,3333.33,7,1117,3,3
44547,20000,19975,0.2,36,debt_consolidation,0.07,RENT,5500,11,9028,1,3
19636,11700,11650,0.08,36,debt_consolidation,0.12,MORTGAGE,4583.33,13,26769,1,10
89378,7750,7750,0.13,36,credit_card,0.27,MORTGAGE,4208.33,14,11840,0,2
35796,12000,12000,0.2,60,debt_consolidation,0.12,RENT,3000,10,10828,0,4
15164,6000,5750,0.07,36,debt_consolidation,0.09,MORTGAGE,4500,10,4561,1,10
48980,5000,5000,0.08,36,home_improvement,0.27,MORTGAGE,3333.33,16,11746,0,8
79282,6000,6000,0.16,36,credit_card,0.21,MORTGAGE,4183.33,10,7335,1,4
15704,25000,15925,0.1,60,debt_consolidation,0.11,RENT,7916.67,6,36534,1,2
52129,23000,23000,0.08,36,car,0.07,MORTGAGE,25000,10,227,0,10
75471,10000,10000,0.13,36,debt_consolidation,0.09,MORTGAGE,5416.67,6,8119,1,7
11953,4800,4800,0.08,60,major_purchase,0.08,MORTGAGE,1600,6,4191,1,n/a
77074,20500,20500,0.12,36,credit_card,0.31,MORTGAGE,4333.33,14,33294,0,10
23829,21000,20950,0.19,60,debt_consolidation,0.2,MORTGAGE,6750,14,24763,0,1
33557,7500,7500,0.08,36,major_purchase,0.12,OWN,2916.67,2,349,0,1
20782,16800,16800,0.16,36,debt_consolidation,0.07,MORTGAGE,6666.67,8,16211,1,1
476,10000,8851.08,0.12,36,debt_consolidation,0.08,MORTGAGE,4133.33,6,11735,2,10
25849,12000,12000,0.16,60,small_business,0.19,RENT,4000,9,11376,0,10
51979,17900,17900,0.18,60,debt_consolidation,0.07,RENT,5000,7,10217,0,10
102637,24000,9675,0.17,36,debt_consolidation,0.13,RENT,18483,14,40099,6,5
66528,9600,9600,0.14,36,debt_consolidation,0.21,MORTGAGE,2750,16,11518,0,10
20309,8000,8000,0.13,60,credit_card,0.19,MORTGAGE,11583.33,13,86700,0,10
22312,9000,9000,0.13,36,major_purchase,0.19,OWN,6750,7,26588,1,4
32340,10000,10000,0.15,36,major_purchase,0.19,MORTGAGE,8083.33,14,9246,1,10
51429,8000,8000,0.16,36,debt_consolidation,0.1,RENT,5250,14,6035,1,5
11819,12000,12000,0.16,60,major_purchase,0.1,RENT,5000,9,6852,1,3
95994,20000,19950,0.11,36,debt_consolidation,0.17,MORTGAGE,6650,9,19955,1,10
103708,4800,4800,0.08,36,debt_consolidation,0.24,MORTGAGE,3750,19,114509,0,n/a
41417,28000,27950,0.19,60,debt_consolidation,0.05,MORTGAGE,10813.17,8,9397,3,10
77733,10000,10000,0.11,36,home_improvement,0.09,OWN,4000,17,10750,0,5
80219,7300,7300,0.07,36,credit_card,0.2,MORTGAGE,3416.67,14,23030,0,4
41948,8450,8450,0.08,36,debt_consolidation,0.11,RENT,3000,6,7603,1,3
65978,20000,20000,0.22,60,home_improvement,0.17,MORTGAGE,5000,5,19780,1,2
69027,16000,16000,0.22,60,home_improvement,0.11,MORTGAGE,3466.67,8,13797,1,7
42567,30000,29950,0.17,36,debt_consolidation,0.12,RENT,10000,17,18680,0,3
29901,12000,11530.58,0.15,60,credit_card,0.2,MORTGAGE,4166.67,10,18559,1,7
6521,24500,24450,0.12,36,house,0.13,OWN,12500,10,346,0,10
101612,3000,2275,0.14,36,educational,0.02,OWN,588.5,4,469,0,8
78680,8000,8000,0.15,36,other,0.19,OWN,3083.33,14,1669,2,4
5923,17000,16786.31,0.09,36,vacation,0.02,MORTGAGE,10000,15,63646,1,1
35870,4200,4200,0.12,36,debt_consolidation,0.16,RENT,6041.67,11,5913,0,8
32893,1400,1400,0.14,36,medical,0.03,RENT,2750,3,1276,0,1
59277,2500,2500,0.15,36,debt_consolidation,0.24,OWN,5130.42,13,5942,2,4
48342,12000,12000,0.15,36,debt_consolidation,0.18,MORTGAGE,3333.33,12,6209,1,7
33055,2200,2200,0.12,36,home_improvement,0.01,MORTGAGE,7167.92,4,2639,0,3
93780,35000,35000,0.16,36,debt_consolidation,0.2,MORTGAGE,14166.67,12,216561,1,10
84644,12000,12000,0.14,36,debt_consolidation,0.1,MORTGAGE,20833.33,17,23800,2,4
50596,9600,9575,0.14,36,other,0.14,RENT,3206.67,10,9824,0,9
93374,16500,16500,0.06,36,debt_consolidation,0.23,MORTGAGE,5416.67,17,14835,0,10
10819,15000,14450,0.12,60,debt_consolidation,0.16,MORTGAGE,6166.67,6,42971,0,10
27369,1500,1500,0.11,36,other,0.16,MORTGAGE,5555.08,16,21774,2,10
89755,4000,4000,0.12,36,debt_consolidation,0.26,MORTGAGE,3333.33,8,24937,0,1
13183,4325,4250,0.11,36,other,0.18,RENT,4400,7,3365,0,2
16900,3600,3575,0.07,36,debt_consolidation,0.19,RENT,1500,7,4298,0,1
88332,28000,28000,0.08,36,debt_consolidation,0.19,MORTGAGE,14166.67,10,49026,0,10
49292,15000,15000,0.13,36,credit_card,0.19,RENT,4000,7,15055,0,2
65245,5000,5000,0.15,36,wedding,0.1,RENT,1916.67,8,5982,0,5
48606,21000,21000,0.14,36,debt_consolidation,0.11,MORTGAGE,10700,12,16830,2,2
21688,5000,5000,0.17,60,car,0.04,MORTGAGE,3000,4,760,1,10
77606,14400,14400,0.1,36,debt_consolidation,0.29,MORTGAGE,5083.33,12,4292,0,9
65358,13600,13600,0.13,36,debt_consolidation,0.2,RENT,3666.67,14,20411,0,4
6908,7500,7400,0.08,36,debt_consolidation,0.08,OWN,10000,14,5195,1,3
90491,18000,17975,0.19,36,moving,0.33,MORTGAGE,5416.67,10,15626,1,10
10594,15000,10765.99,0.08,36,credit_card,0.04,RENT,10000,8,6055,2,5
49772,4800,4800,0.12,36,other,0.17,RENT,4800,7,2770,0,1
75838,10000,10000,0.13,36,debt_consolidation,0.27,RENT,3166.67,6,7271,0,7
47896,26500,26450,0.18,60,debt_consolidation,0.04,RENT,4416.67,3,7628,1,3
6011,15800,15450,0.11,36,debt_consolidation,0.22,OWN,8333.33,7,29860,0,1
58595,20000,20000,0.09,36,debt_consolidation,0.03,MORTGAGE,17500,6,28579,2,8
54201,7000,7000,0.15,36,credit_card,0.15,RENT,12208.33,22,25181,3,10
50633,24000,24000,0.08,36,home_improvement,0.14,MORTGAGE,6833.33,8,11058,0,10
59083,12000,12000,0.15,36,debt_consolidation,0.11,RENT,8333.33,14,19696,2,6
101795,10000,550,0.11,36,debt_consolidation,0.1,RENT,2083.33,4,6552,4,1
27048,23000,22975,0.12,36,credit_card,0.21,MORTGAGE,7000,10,21598,3,10
23087,14000,13975,0.18,60,home_improvement,0.16,OWN,4666.67,11,10948,3,10
84582,18000,17975,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,10,14744,2,2
85509,7000,7000,0.1,36,other,0.24,MORTGAGE,10250,15,43306,0,2
34695,12700,12700,0.08,60,home_improvement,0.19,MORTGAGE,5833.33,12,14787,0,10
14152,12000,11975,0.14,60,credit_card,0.18,MORTGAGE,4666.67,14,13616,0,8
82435,4500,4475,0.11,36,other,0.35,RENT,2700,13,6747,0,10
7254,1000,1000,0.08,36,moving,0.17,RENT,6000,11,23572,1,3
49690,1000,1000,0.16,36,home_improvement,0.24,OWN,3000,5,3430,1,3
67383,10550,10525,0.12,36,debt_consolidation,0.19,RENT,5583.33,7,9533,0,10
72091,17825,17825,0.14,36,debt_consolidation,0.19,MORTGAGE,6250,12,27554,0,10
83505,10750,10750,0.14,36,other,0.26,RENT,2666.67,3,9800,0,8
55812,13600,13600,0.08,36,home_improvement,0.13,MORTGAGE,6250,7,14524,0,n/a
80906,20000,20000,0.22,60,debt_consolidation,0.24,MORTGAGE,7000,8,19537,1,10
88495,10050,10050,0.14,36,debt_consolidation,0.25,MORTGAGE,2500,9,10421,0,7
42455,30000,30000,0.09,36,debt_consolidation,0.27,RENT,6666.67,7,10472,0,1
63971,27575,27575,0.17,36,credit_card,0.33,MORTGAGE,5750,21,24705,2,n/a
92524,14675,14625,0.13,36,debt_consolidation,0.19,MORTGAGE,4416.67,16,17930,2,10
79400,10000,10000,0.14,36,debt_consolidation,0.18,RENT,3333.33,9,10525,0,10
65957,7275,7275,0.08,36,debt_consolidation,0.25,RENT,7000,13,8532,0,4
88526,4200,4200,0.17,36,credit_card,0.15,RENT,2083.33,7,3690,0,1
104012,25000,24288.45,0.12,36,debt_consolidation,0.07,MORTGAGE,5250,9,18318,4,10
30929,13500,13500,0.2,60,debt_consolidation,0.15,RENT,2666.67,6,13341,1,10
101002,2200,2200,0.15,36,debt_consolidation,0.29,RENT,4750,13,26552,0,n/a
54710,20000,20000,0.14,36,debt_consolidation,0.1,RENT,3750,13,9775,1,10
50817,14000,14000,0.13,36,credit_card,0.17,RENT,5500,10,4919,0,7
88361,12000,12000,0.07,36,credit_card,0.11,RENT,12500,12,15445,0,3
47163,4200,4200,0.14,36,other,0.13,OWN,5000,8,9234,1,4
74506,7100,7100,0.11,36,debt_consolidation,0.12,MORTGAGE,2183.33,7,7013,0,10
48636,15000,15000,0.15,36,credit_card,0.06,MORTGAGE,5416.67,9,13775,1,10
2007,15000,9364.4,0.11,36,small_business,0.03,MORTGAGE,6666.67,13,11002,1,1
55042,9000,8975,0.15,36,credit_card,0.14,RENT,2500,10,11540,0,1
63404,23300,23275,0.24,60,debt_consolidation,0.34,MORTGAGE,13666.67,15,72774,1,9
97210,20000,20000,0.16,60,credit_card,0.26,RENT,4166.67,23,34720,0,5
56887,2000,2000,0.14,36,credit_card,0.25,RENT,7583.33,11,39656,0,10
13181,25000,20737.86,0.14,60,debt_consolidation,0.09,RENT,10833.33,11,35046,2,1
15176,11975,11975,0.15,60,debt_consolidation,0.2,MORTGAGE,5382,11,9475,0,3
85370,10000,10000,0.16,36,debt_consolidation,0.14,MORTGAGE,4583.33,16,24989,1,10
4481,9000,8800,0.11,36,credit_card,0.19,RENT,3750,6,14576,0,1
20862,15800,15700,0.16,60,debt_consolidation,0.2,MORTGAGE,7388.42,13,32120,1,10
363,10000,4082.56,0.13,36,small_business,0.06,OWN,10000,11,28653,0,10
102503,3600,212,0.13,36,other,0.09,RENT,6290,7,3453,0,1
60439,10000,10000,0.13,36,credit_card,0.07,MORTGAGE,3333.33,6,10793,2,1
53648,19500,19500,0.21,36,debt_consolidation,0.03,MORTGAGE,9250,5,8915,1,10
26129,18000,18000,0.07,36,credit_card,0.09,OWN,4250,5,19566,0,10
18058,22000,21950,0.09,36,debt_consolidation,0.19,MORTGAGE,6041.67,9,6055,1,1
240,22350,486.13,0.14,36,home_improvement,0.04,OWN,11250,8,10753,2,1
103248,5000,5000,0.14,36,debt_consolidation,0.11,RENT,2500,7,2050,4,1
81211,20000,20000,0.08,36,debt_consolidation,0.07,RENT,10833.33,7,16092,0,4
77887,7000,7000,0.09,36,home_improvement,0.15,MORTGAGE,5416.67,14,15272,1,3
79088,15000,15000,0.14,60,debt_consolidation,0.03,RENT,7236.67,3,3335,0,2
20486,10000,9975,0.1,60,debt_consolidation,0.06,MORTGAGE,2333.33,10,5547,2,1
81840,25000,25000,0.21,60,debt_consolidation,0.09,RENT,6250,5,17213,0,9
53284,14400,14400,0.13,36,debt_consolidation,0.21,RENT,3333.33,9,14073,1,3
43392,10000,10000,0.11,36,debt_consolidation,0.13,RENT,2833.33,5,14087,0,5
96514,19750,19750,0.16,36,other,0.05,MORTGAGE,8333.33,9,11383,0,1
41484,10000,10000,0.12,36,credit_card,0.12,MORTGAGE,4000,11,8413,0,10
4873,4550,4550,0.14,36,medical,0.17,RENT,10833.33,10,66461,0,1
1340,7500,6392.86,0.11,36,credit_card,0.21,MORTGAGE,7500,12,120338,0,2
27608,13075,13075,0.12,60,debt_consolidation,0.23,MORTGAGE,7291.67,14,27622,0,10
41287,7000,7000,0.08,36,credit_card,0.08,RENT,2916.67,7,4276,0,3
27572,3000,3000,0.07,36,other,0.21,RENT,2500,3,1298,0,2
17946,18000,17950,0.14,36,debt_consolidation,0.24,MORTGAGE,5166.67,8,24380,0,1
89690,14675,14675,0.16,36,credit_card,0.27,RENT,3250,14,7525,1,2
98621,10000,10000,0.14,36,credit_card,0.08,MORTGAGE,3750,4,3776,0,3
54692,9600,9600,0.11,60,other,0.04,MORTGAGE,8000,7,3207,0,3
88893,10000,10000,0.13,36,credit_card,0.03,MORTGAGE,9166.67,5,10079,1,6
16926,1500,1500,0.07,36,debt_consolidation,0.17,MORTGAGE,5166.67,13,7453,1,6
95489,10000,10000,0.14,36,debt_consolidation,0.19,RENT,3750,8,9969,2,1
103355,7000,6963.08,0.13,36,debt_consolidation,0.13,RENT,4325,8,8076,4,3
103801,4000,4000,0.17,60,debt_consolidation,0.16,MORTGAGE,4721,18,11319,7,10
90659,16750,16750,0.08,36,credit_card,0.18,OWN,9125,19,33986,1,2
102010,5600,4350,0.13,36,debt_consolidation,0.08,RENT,2500,6,18718,2,4
74303,11950,11950,0.14,36,other,0.21,MORTGAGE,5833.33,22,15962,1,8
29601,12000,12000,0.14,60,credit_card,0.1,RENT,4166.67,13,16069,1,10
36716,5000,5000,0.08,36,debt_consolidation,0.1,MORTGAGE,4333.33,5,1825,1,7
76218,3800,3800,0.12,36,debt_consolidation,0.23,OWN,2641.67,3,8467,0,3
43556,9000,9000,0.11,36,small_business,0.22,RENT,3000,6,4602,0,1
53046,5000,5000,0.1,36,credit_card,0.18,MORTGAGE,3333.33,9,5330,0,6
14190,7000,7000,0.12,36,credit_card,0.12,RENT,3400,8,6163,1,1
29227,5000,5000,0.11,36,vacation,0.15,RENT,7333.33,23,35055,1,1
28738,20000,18126.99,0.12,60,debt_consolidation,0.2,MORTGAGE,4500,15,26424,0,10
13689,2000,2000,0.14,36,debt_consolidation,0.22,OWN,3600,10,14234,1,6
91426,29175,29175,0.13,36,debt_consolidation,0.21,RENT,5416.67,10,22811,0,10
10852,9000,8882.52,0.11,60,vacation,0.14,MORTGAGE,10000,10,4546,0,3
47416,27000,26975,0.19,60,debt_consolidation,0.19,MORTGAGE,6500,9,16294,1,10
90687,20000,20000,0.13,60,debt_consolidation,0.18,MORTGAGE,4853.33,12,1207,0,8
94192,10000,10000,0.1,36,debt_consolidation,0.3,RENT,4166.67,9,22207,0,2
28201,10000,10000,0.08,36,debt_consolidation,0.2,RENT,6666.67,14,23061,0,5
61831,8000,7975,0.06,36,home_improvement,0.18,MORTGAGE,4250,10,4455,0,6
29670,12000,12000,0.07,36,debt_consolidation,0.13,RENT,5416.67,13,13953,0,2
97560,35000,35000,0.17,60,debt_consolidation,0.27,OWN,10000,11,42867,0,1
47488,11875,11875,0.06,36,debt_consolidation,0.21,MORTGAGE,2740.5,16,23490,1,10
30840,20000,19975,0.16,60,small_business,0.16,MORTGAGE,3750,9,19872,1,1
1392,18000,9516.78,0.12,36,debt_consolidation,0.17,MORTGAGE,7750,17,29046,0,3
16291,8000,7900,0.16,60,debt_consolidation,0.2,RENT,4500,10,2786,1,5
18629,24000,24000,0.07,36,debt_consolidation,0.06,MORTGAGE,9583.33,9,22725,2,3
53465,11500,11475,0.12,36,credit_card,0.24,MORTGAGE,2458.33,9,21668,0,10
28315,2000,2000,0.17,36,other,0.03,RENT,2750,3,3247,2,2
32866,12800,12800,0.17,60,home_improvement,0.19,OWN,4166.67,15,12693,2,5
41589,10000,10000,0.2,36,debt_consolidation,0.23,MORTGAGE,6000,34,19424,1,5
12951,4800,4800,0.17,60,house,0.15,RENT,4008.33,18,8828,0,8
44836,10000,10000,0.19,36,credit_card,0.06,RENT,5416.67,8,9783,2,3
99297,25000,25000,0.14,36,credit_card,0.28,OWN,5416.67,11,18460,2,10
32654,5000,5000,0.12,36,major_purchase,0.1,RENT,9288.33,17,798,1,3
62778,4800,4775,0.08,36,debt_consolidation,0.14,RENT,6333.33,6,1782,0,1
87968,16475,16475,0.14,60,debt_consolidation,0.16,MORTGAGE,3333.33,7,5568,1,8
78588,8000,8000,0.08,36,debt_consolidation,0.23,MORTGAGE,3750,8,2719,2,6
9349,5000,4797.96,0.11,36,debt_consolidation,0.2,RENT,3200,7,387,0,3
81785,28350,28350,0.2,36,debt_consolidation,0.29,RENT,5833.33,11,10119,0,9
12788,16000,15900,0.16,60,debt_consolidation,0.05,MORTGAGE,17500,7,12643,1,5
13412,15000,13885.68,0.18,60,debt_consolidation,0.08,RENT,12500,14,8296,0,7
39115,6000,5975,0.09,36,debt_consolidation,0.17,RENT,6996.17,12,6252,0,10
92536,21000,21000,0.17,60,debt_consolidation,0.31,RENT,4583.33,13,32616,1,10
45047,6000,6000,0.08,36,debt_consolidation,0.11,MORTGAGE,2883.33,8,4813,0,4
63234,10500,10500,0.14,36,debt_consolidation,0.28,RENT,2500,6,16128,0,1
90756,16000,16000,0.16,60,debt_consolidation,0.25,MORTGAGE,5416.67,10,9638,0,10
59014,10000,10000,0.11,36,credit_card,0.26,RENT,3750,8,6891,1,4
3648,5000,4975,0.12,36,debt_consolidation,0.18,RENT,7083.33,6,2591,1,2
21477,30000,29750.38,0.2,60,debt_consolidation,0.2,OWN,6250,2,7143,0,10
16057,12000,11975,0.14,60,debt_consolidation,0.21,MORTGAGE,5916.67,11,8244,0,7
50389,35000,35000,0.22,60,debt_consolidation,0.21,MORTGAGE,7833.33,14,27610,1,5
32310,25200,24999.92,0.2,60,debt_consolidation,0.15,MORTGAGE,7166.67,11,28481,0,4
83265,2000,2000,0.13,36,major_purchase,0.14,RENT,3750,4,1485,0,3
70270,12000,11975,0.18,36,debt_consolidation,0.1,RENT,4333.33,12,12837,1,2
54267,12500,12500,0.09,36,debt_consolidation,0.14,RENT,4154.17,9,10465,0,4
47705,8000,7925,0.07,36,credit_card,0.22,MORTGAGE,3666.67,11,17907,1,10
48560,5000,5000,0.12,36,credit_card,0.11,RENT,1833.33,7,5408,0,10
56604,12800,12800,0.15,36,vacation,0.18,RENT,10000,13,5792,1,10
54487,33000,33000,0.08,36,debt_consolidation,0,MORTGAGE,102750,7,95435,0,10
27575,15000,15000,0.07,36,medical,0.07,MORTGAGE,9083.33,12,1410,0,10
69095,5000,5000,0.08,36,debt_consolidation,0.17,RENT,1750,7,8162,0,4
9261,7000,7000,0.14,36,medical,0.07,RENT,3010,5,3047,2,1
88031,13450,13450,0.14,36,debt_consolidation,0.13,MORTGAGE,3333.33,5,5407,0,1
73881,20375,20375,0.14,60,debt_consolidation,0.23,MORTGAGE,5416.67,17,20980,2,10
62753,1200,1200,0.16,36,debt_consolidation,0.1,RENT,3833.33,10,6520,1,10
88040,16000,15975,0.06,36,debt_consolidation,0.09,RENT,12750,16,13690,1,10
65110,2000,2000,0.14,36,debt_consolidation,0.22,RENT,4333.33,9,8496,1,4
4587,11200,11150,0.14,36,home_improvement,0.18,MORTGAGE,2773.33,6,6720,3,5
93766,28000,28000,0.08,36,credit_card,0.12,RENT,11250,10,40302,1,10
83592,28000,27950,0.22,60,debt_consolidation,0.17,MORTGAGE,10166.67,12,43182,1,4
2805,3000,2322.59,0.15,36,major_purchase,0.19,MORTGAGE,3466.67,9,4285,3,2
70589,7200,7200,0.12,36,credit_card,0.29,RENT,4166.67,12,5165,0,10
21690,4600,4600,0.05,36,home_improvement,0.03,MORTGAGE,3664.25,6,3127,0,10
29803,8000,8000,0.07,36,small_business,0.09,MORTGAGE,5833.33,5,4469,2,3
87162,20125,20125,0.18,36,credit_card,0.11,MORTGAGE,8937.5,14,12418,0,2
70443,19050,19050,0.14,60,debt_consolidation,0.11,MORTGAGE,5000,16,19988,4,3
28432,21850,21825,0.19,60,credit_card,0.2,RENT,4400,7,9171,0,4
13712,5000,5000,0.1,36,moving,0.19,RENT,4200,7,1109,0,3
84889,12000,12000,0.15,36,debt_consolidation,0.08,RENT,7750,10,16132,0,10
40381,5800,5800,0.06,36,credit_card,0.07,RENT,5208.33,7,4965,0,4
39867,10000,10000,0.12,36,other,0.13,RENT,5800,9,4214,0,3
